plasmid_id,Plasmid_Length,host_taxonomy,ecosystem,Predicted_PCN,PCN,ecosystem_group,MOBF,MOBT,MOBH,MOBC,MOBQ,MOBP2,MOBP3,MOBV,MOBP1,MOBB,Total_mob_genes
IMGPR_plasmid_3300000295_000011,4202,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.752452622,14.68104444,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000295_000072,38971,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.151179509,2.161920226,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300000295_000180,3762,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.036878736,19.84009417,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000296_000001,5366,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.919316836,17.52862504,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000296_000011,4202,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.117650614,21.593237,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000296_000013,7754,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.670250252,13.44358328,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000296_000014,7665,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.483346419,10.98129183,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000296_000030,2789,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.519277557,32.76002996,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000296_000033,8997,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.259650146,8.579737076,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300000296_000074,3828,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.260320751,8.586163444,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300000297_000001,5116,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.022331604,19.539125,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000297_000005,5855,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.675810148,13.52411175,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300000297_000006,5721,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.698789437,13.86172977,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300000298_000001,4257,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.683896103,13.64202916,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000298_000002,4778,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.091132039,21.00197097,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000298_000003,5648,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.196383746,7.992435701,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000298_000014,5891,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.722917643,14.22467767,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000298_000041,5275,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.708326214,14.00414076,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300000329_000005,4375,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.919218284,17.52679911,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000329_000024,3844,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.019826745,19.48774177,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000330_000001,5140,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.00318672,19.14964599,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000330_000003,4641,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.937375197,17.86626104,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000330_000005,6280,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.423880977,10.28958903,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300000330_000006,4200,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.751271875,14.66254001,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000330_000029,24366,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.293259919,2.644648469,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000331_000002,4776,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.908060584,17.32123159,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000331_000003,4202,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.767190816,14.91386618,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000331_000026,3085,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.534378131,11.60858752,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000356_000001,5902,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.977964887,18.64779046,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000356_000002,5757,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.832706379,15.99138378,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000356_000007,4202,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.746926799,14.59463273,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000356_000027,4617,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.912623133,17.40501411,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300000356_000098,20460,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.056279002,1.875650765,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000357_000002,5349,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.949291787,18.09242744,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000357_000007,4202,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.75947936,14.79161905,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000357_000016,4145,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.92941214,17.71662451,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300000357_000085,4416,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.579571148,12.19147975,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000357_000231,3101,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.640600312,37.11471059,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000358_000007,5926,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.641294527,13.03135583,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000358_000008,8089,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.550250312,11.81030996,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000358_000014,6544,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.797327637,15.40075937,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000358_000046,4151,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.249857074,8.48637989,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000358_000067,4537,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.526441992,11.50892002,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000358_000104,2838,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.540456166,33.48264542,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000359_000015,2776,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.044074569,19.99059687,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000359_000071,8260,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.216460931,8.174803079,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000360_000001,5029,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.924055846,17.61664077,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300000360_000003,5648,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.212978609,8.142909029,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300000360_000004,5751,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.828678256,15.92307806,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300000360_000085,6858,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.323490534,9.211254902,Human_associated,0,1,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300002879_000003,5715,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.005740515,19.20116984,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300002879_000004,4278,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.82309946,15.82893052,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300002879_000013,7546,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.359618834,9.586915311,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300002879_000017,2881,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.174215828,22.90806447,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300002882_000001,5210,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.920442497,17.54949375,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300002882_000002,5061,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.862836554,16.51112782,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300002882_000004,5724,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.992802645,18.94149317,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300002882_000006,4278,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.822891335,15.82542836,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300002882_000007,3503,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.236364917,24.44107305,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300002882_000010,18527,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.426195579,3.162831865,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300002882_000011,4188,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.428940573,29.84394852,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300002882_000013,5910,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.653228064,13.19980262,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300002882_000015,2513,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.549559001,33.79796825,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300002882_000016,5759,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.963754454,18.37056128,Human_associated,0,0,0,0,1,0,0,0,0,0,1
IMGPR_plasmid_3300002882_000024,2440,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.928245614,49.81774546,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300003109_000002,57067,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.991058939,1.694085835,Human_associated,1,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300005397_000005,4758,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.743983017,14.54879302,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300005397_000030,4518,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.398325556,10.00473413,Human_associated,0,1,0,0,0,0,0,1,0,0,2
IMGPR_plasmid_3300005397_000042,6664,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.559558994,11.9301138,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006252_000002,9205,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.126401376,7.384639294,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300006252_000068,3136,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.569536609,34.50013891,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300006257_000005,4227,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.799905796,15.44309769,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006257_000014,7583,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.301863756,8.992789234,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006257_000021,22546,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.01703671,1.764989148,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300006257_000028,4375,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.096702072,21.12486462,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300006257_000132,8642,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.4787611,3.387506629,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300006258_000001,4244,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.15752581,22.51234988,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006258_000004,4247,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.78114249,15.13744729,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006258_000005,4823,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.044826759,20.00639171,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006258_000012,5212,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.927418699,17.67935119,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300006258_000114,5424,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.752398243,14.68019173,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300006296_000001,6836,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.326948095,9.24662205,Human_associated,0,0,0,0,0,0,0,0,0,1,1
IMGPR_plasmid_3300006296_000002,6172,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.755757459,14.73295346,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300006296_000007,4230,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.0553709,20.22905792,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006298_000004,5680,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.215111243,8.162428309,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300006298_000005,6040,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.816166466,15.71265916,Human_associated,0,0,0,0,0,0,0,1,0,0,1
IMGPR_plasmid_3300006298_000007,9571,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.034014325,6.644713207,Human_associated,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300006298_000009,4237,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.820496947,15.78518995,Human_associated,0,0,0,0,0,0,0,0,1,0,1
IMGPR_plasmid_3300006298_000010,4626,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.939915938,17.91425627,Human_associated,0,0,0,0,0,0,0,0,0,0,0
