SeqID,Degree,PCN,Plasmid_Length
NZ_CP073229.1,78,0.673531371,34890
NZ_CP073153.1,204,0.67456614,194439
NZ_CP044654.1,302,0.696471737,2987
NZ_CP119379.1,311,0.69881035,41596
NZ_CP075096.1,256,0.717373916,33856
NZ_CP044813.1,263,0.730559329,3726
NZ_CP073200.1,228,0.732708981,28142
NZ_CP117899.1,237,0.745230989,32099
NZ_CP044635.1,271,0.748673949,7327
NZ_CP019762.1,311,0.750714043,21891
NZ_CP075386.1,208,0.751700033,58974
NZ_CP019848.1,227,0.799182287,30299
NZ_CP075083.1,208,0.802410536,188079
NZ_CP019926.1,219,0.821872609,52971
NZ_CP116876.1,190,0.837296325,48637
NZ_CP019758.1,213,0.845346787,30222
NZ_CP073146.1,262,0.872537278,30908
NZ_CP075398.1,225,0.890884241,45938
NZ_CP075085.1,218,0.893665451,22615
NZ_CP019759.1,227,0.908016264,30300
NZ_CP019846.1,226,0.921923081,30726
NZ_CP073132.1,272,0.947028799,11510
NZ_CP044647.1,257,0.953535578,3822
NZ_CP116883.1,297,0.976374768,26298
NZ_CP044795.1,270,0.988742655,7099
NZ_CP073144.1,255,0.996557704,26534
NZ_CP075099.1,268,1.014907542,59483
NZ_CP073155.1,84,1.016408296,45879
NZ_CP119363.1,311,1.025746221,41687
NZ_CP116879.1,227,1.039865311,29501
NZ_CP117897.1,280,1.048902593,28075
NZ_CP044794.1,311,1.051213855,7485
NZ_CP019847.1,213,1.068394502,30418
NZ_CP117891.1,297,1.069226612,26308
NZ_CP073208.1,256,1.074270236,48822
NZ_CP117914.1,245,1.093738331,17359
NZ_CP075091.1,274,1.099333525,28495
NZ_CP075098.1,227,1.145281871,39066
NZ_CP118303.1,311,1.163907311,41661
NZ_CP118295.1,311,1.165902389,41603
NZ_CP117892.1,237,1.188298536,32334
NZ_CP075385.1,215,1.191706818,30125
NZ_CP117903.1,94,1.193335593,27118
NZ_CP019756.1,232,1.19697505,61418
NZ_CP075399.1,81,1.203762832,47280
NZ_CP117898.1,297,1.20747209,19876
NZ_CP044799.1,257,1.222048781,6210
NZ_CP075381.1,221,1.229808982,28421
NZ_CP116881.1,94,1.252360846,26683
NZ_CP119378.1,281,1.255678062,16544
NZ_CP073206.1,78,1.261259285,44855
NZ_CP075392.1,290,1.269707631,24508
NZ_CP073174.1,219,1.278646201,58048
NZ_CP117895.1,94,1.285308834,27110
NZ_CP073191.1,224,1.288409154,53380
NZ_CP119362.1,281,1.328593189,16880
NZ_CP019764.1,163,1.37149855,38834
NZ_CP019921.1,232,1.378863955,62238
NZ_CP044634.1,311,1.383954359,7857
NZ_CP073143.1,280,1.384716064,25951
NZ_CP044638.1,298,1.400181158,6269
NZ_CP117888.1,94,1.400373568,27110
NZ_CP044785.1,82,1.404670024,28224
NZ_CP073221.1,220,1.4171996,28176
NZ_CP119388.1,311,1.462183749,41608
NZ_CP073207.1,222,1.499367145,45533
NZ_CP117906.1,297,1.558071645,31377
NZ_CP044784.1,205,1.558436043,72488
NZ_CP073164.1,201,1.597150241,156947
NZ_CP075383.1,228,1.602300694,29166
NZ_CP073189.1,256,1.631036765,43246
NZ_CP073141.1,260,1.659524551,12304
NZ_CP075086.1,290,1.661361335,24381
NZ_CP073135.1,208,1.664166423,88018
NZ_CP073154.1,280,1.677995766,23243
NZ_CP073173.1,278,1.681056017,42272
NZ_CP075082.1,260,1.694011684,10596
NZ_CP044626.1,205,1.694869034,72310
NZ_CP117905.1,261,1.707961512,25036
NZ_CP073168.1,216,1.711457646,30161
NZ_CP019849.1,249,1.726408726,30674
NZ_CP117910.1,261,1.747054343,9367
NZ_CP019919.1,217,1.750771377,31245
NZ_CP044627.1,82,1.76391353,27425
NZ_CP073197.1,260,1.785401239,10400
NZ_CP075395.1,256,1.809940524,34741
NZ_CP073187.1,228,1.870876582,37518
NZ_CP073188.1,132,1.884730813,40073
NZ_CP019755.1,94,1.897144989,26498
NZ_CP073226.1,228,1.916883451,24802
NZ_CP019920.1,213,1.918850428,25789
NZ_CP118294.1,281,1.928418835,17843
NZ_CP073181.1,260,1.941205924,10423
NZ_CP019852.1,238,1.959550697,36714
NZ_CP019853.1,163,1.963028638,38841
NZ_CP118302.1,281,1.988432382,17083
NZ_CP116877.1,203,1.99223566,30637
NZ_CP073172.1,78,1.993781614,33571
NZ_CP019763.1,238,2.051250949,36780
NZ_CP073163.1,260,2.054548592,10439
NZ_CP073179.1,208,2.062800341,30800
NZ_CP019924.1,238,2.08860744,36846
NZ_CP117890.1,280,2.11758596,28085
NZ_CP059017.1,277,2.1407397,21042
NZ_CP073152.1,260,2.144404389,11436
NZ_CP044801.1,260,2.175104762,5855
NZ_CP073190.1,230,2.208625586,48398
NZ_CP073167.1,262,2.274696793,28144
NZ_CP073133.1,215,2.314532899,11763
NZ_CP019845.1,94,2.342086223,26498
NZ_CP116884.1,261,2.409686317,9474
NZ_CP059014.1,285,2.516063289,27418
NZ_CP073186.1,261,2.580511476,36403
NZ_CP073175.1,248,2.611278597,60018
NZ_CP073204.1,270,2.685992437,36703
NZ_CP073166.1,228,2.736230695,24401
NZ_CP019918.1,232,2.838718908,56632
NZ_CP073222.1,260,2.902911375,10400
NZ_CP059015.1,241,2.965653974,20462
NZ_CP117915.1,289,2.974133158,12943
NZ_CP019917.1,94,2.98114296,26498
NZ_CP073131.1,260,2.997943071,10168
NZ_CP044640.1,260,3.018678471,5855
NZ_CP073183.1,280,3.244169241,18709
NZ_CP059022.1,258,3.286757438,7295
NZ_CP019922.1,185,3.346917539,16800
NZ_CP059019.1,238,3.421080769,32549
NZ_CP073225.1,272,3.502272068,16935
NZ_CP073134.1,85,3.541621626,26581
NZ_CP075390.1,260,3.542102438,10202
NZ_CP019761.1,185,3.754911043,16821
NZ_CP019851.1,185,3.910002417,16820
NZ_CP059010.1,98,4.130115587,27153
NZ_CP059023.1,242,4.1615777,7301
NZ_CP117904.1,129,4.253206983,17627
NZ_CP119387.1,281,4.266686975,17055
NZ_CP059024.1,250,5.048402991,9918
NZ_CP059020.1,236,5.196847358,22002
NZ_CP059013.1,185,5.842716813,21363
NZ_CP073228.1,277,6.437892943,30617
NZ_CP059012.1,248,6.512677862,22962
NC_015313.1,171,7.135694671,15063
NZ_CP059026.1,239,8.09212707,13956
NZ_CP070106.1,1,0.149596761,30085
NZ_CP082866.1,3,0.318552323,14065
NZ_CP023646.1,33,0.161966954,214673
NZ_CP053752.1,33,0.559228075,212834
NZ_CP065623.1,35,1.129089863,123793
NZ_CP119444.1,40,1.293389152,285256
NZ_CP065614.1,220,1.307680548,261275
NZ_CP119442.1,411,1.323358585,274029
NZ_CP065616.1,56,1.411205317,155369
NZ_CP065612.1,177,1.708862932,277227
NZ_CP046285.1,33,1.856606432,213386
NZ_CP068091.1,37,2.124123202,122799
NZ_CP069997.1,176,0.163275398,47037
NZ_CP097714.1,291,0.273642352,95875
NZ_CP069452.1,282,0.283210101,109644
NZ_CP029119.1,140,0.306518306,35284
NZ_CP116086.1,288,0.322977889,87637
NZ_CP116096.1,298,0.325691075,86167
NZ_CP104024.1,219,0.355386547,61198
NZ_CP116090.1,301,0.357493351,90981
NZ_CP124474.1,294,0.374202911,91072
NZ_CP059909.1,299,0.378976036,111912
NZ_CP041959.1,290,0.383653629,84917
NZ_CP116068.1,271,0.390116339,98708
NZ_CP075629.1,309,0.397805071,100108
NZ_CP023144.1,254,0.413409619,103234
NZ_CP041394.1,288,0.460793451,137828
NZ_CP013024.1,261,0.467159725,120611
NZ_CP124431.1,296,0.483372868,87732
NZ_CP097431.1,301,0.485827898,87915
NZ_CP066749.1,304,0.49045313,95679
NZ_CP066754.1,298,0.491382635,89397
NZ_CP141095.1,284,0.491882474,101664
NZ_CP116073.1,286,0.509334849,89022
NZ_CP034804.1,301,0.52772686,83424
NZ_CP077263.1,254,0.556758059,95620
NZ_CP110262.1,295,0.564662966,89449
NZ_CP116171.1,283,0.57382289,88352
NZ_CP116076.1,297,0.614705286,87625
NZ_CP069972.1,283,0.616254012,83090
NZ_CP128889.1,283,0.617040557,83028
NZ_CP097427.1,301,0.620141458,87915
NZ_CP116117.1,298,0.642848712,87921
NZ_CP031903.1,290,0.678868737,88545
NZ_CP051420.1,304,0.698980016,83778
NZ_CP067233.1,305,0.710407416,107006
NZ_CP069999.1,287,0.757492391,82270
NZ_CP116161.1,183,0.761570808,77960
NZ_CP116125.1,286,0.782632343,86916
NZ_CP070009.1,283,0.795252705,86286
NZ_CP055601.1,303,0.807095758,112380
NZ_CP124395.1,275,0.814302854,90724
NZ_CP039299.1,306,0.824065505,105771
NZ_CP030218.1,287,0.830042819,97234
NZ_CP100488.1,279,0.832332675,87908
NZ_CP087632.1,308,0.849142349,99753
NZ_CP068153.1,293,0.8500021,80453
NZ_CP045756.1,306,0.85042323,99458
NZ_CP082344.1,263,0.85456323,75943
NZ_OW968290.1,300,0.861305908,90448
NZ_CP039475.1,305,0.867028937,95348
NZ_CP140413.1,278,0.874450681,117393
NZ_CP100546.1,302,0.887322794,112664
NZ_CP023957.1,158,0.890996989,48550
NZ_CP057464.1,285,0.900211564,107745
NZ_CP075699.1,292,0.903913128,90123
NZ_CP053754.1,298,0.907798629,88060
NZ_CP051405.1,295,0.909346317,99003
NZ_CP053576.1,265,0.913264074,63301
NZ_CP100502.1,304,0.921662413,112293
NZ_CP097366.1,296,0.93019545,86293
NC_018659.1,290,0.941028402,88544
NZ_CP057659.1,299,0.943331504,89313
NZ_CP050758.1,295,0.958615433,87883
NZ_CP100741.1,308,0.959371209,88662
NZ_CP116200.1,298,0.960437028,86715
NZ_CP069958.1,286,0.960459372,94581
NZ_CP135666.1,295,0.974048459,94265
NZ_CP050747.1,291,0.978233937,88006
NZ_CP082105.1,296,1.008450736,91472
NZ_CP116112.1,280,1.010304178,118716
NZ_CP027535.1,295,1.013419706,101207
NZ_CP041679.1,295,1.050412882,88891
NZ_OW848982.1,299,1.062987196,97252
NZ_CP051453.1,295,1.068171517,99888
NZ_CP038347.1,300,1.117756961,89068
NZ_CP014096.2,290,1.11796328,82828
NZ_OW968126.1,309,1.131207775,103714
NZ_CP033883.1,278,1.137228489,88005
NZ_CP103470.1,297,1.170844741,85055
NZ_CP135645.1,279,1.177429435,90712
NZ_CP030921.1,301,1.186491983,109118
NZ_CP065573.1,301,1.214895286,84218
NZ_CP015161.1,294,1.242395396,88023
NZ_CP055956.1,268,1.289873117,117379
NZ_CP021739.1,156,1.290538928,50235
NZ_CP030289.1,273,1.291395984,117908
NZ_CP135699.1,279,1.292993763,104860
NZ_OX030730.1,278,1.297769205,100782
NZ_CP123232.1,302,1.300612459,91437
NZ_CP082058.1,294,1.300695255,92494
NZ_CP057682.1,268,1.308412958,117379
NZ_CP100734.1,297,1.315944643,87844
NZ_CP055697.1,268,1.320130011,117379
NZ_OX460332.1,299,1.324453341,88489
NZ_CP096977.1,289,1.352414091,80851
NZ_CP135672.1,287,1.367555704,151518
NZ_OX460318.1,299,1.367954233,88429
NZ_LR890272.1,295,1.369348883,95130
NZ_CP128981.1,296,1.409869638,121438
NZ_CP021693.1,156,1.414893134,50228
NZ_CP070112.1,291,1.427316026,88686
NZ_AP025743.1,264,1.433227559,123362
NZ_CP115836.1,285,1.436487143,103536
NZ_CP037994.1,299,1.444775582,84511
NZ_CP051450.1,304,1.488190997,93550
NZ_CP049846.1,283,1.492895442,109478
NZ_CP063290.1,284,1.505069581,113786
NZ_CP030234.1,293,1.512379744,94810
NZ_OX460325.1,299,1.515975285,88442
NZ_CP103628.1,300,1.516671173,86843
NZ_CP021882.1,263,1.546489497,67973
NZ_CP103505.1,312,1.550948954,87513
NZ_CP021533.1,158,1.552610959,48528
NZ_LR898869.1,296,1.573780136,96021
NZ_CP038417.1,301,1.598445641,89216
NZ_CP103572.1,293,1.602862497,94670
NZ_CP029742.1,288,1.60394879,139740
NZ_CP093069.1,280,1.611159889,100606
NZ_CP025339.1,297,1.624295798,112565
NZ_CP051318.1,255,1.625756592,105973
NZ_CP016516.1,299,1.631591606,98998
NZ_CP065569.2,288,1.636531542,107790
NZ_CP103546.1,299,1.63751977,98998
NZ_CP024854.1,296,1.638161828,96413
NZ_CP103594.1,297,1.641501145,94615
NZ_CP016533.1,293,1.644920825,91980
NZ_CP049844.1,298,1.681050241,88163
NZ_OX460328.1,299,1.702990047,88510
NZ_CP058363.1,411,1.711517959,147971
NZ_CP135689.1,275,1.754942963,102136
NZ_CP012923.1,295,1.766776925,99011
NZ_CP069867.1,286,1.810793629,81604
NZ_CP020511.1,297,1.825151303,85008
NZ_CP103661.1,290,1.840817936,82128
NZ_CP032524.1,305,1.842676631,94537
NZ_CP045951.1,295,1.86651929,93769
NZ_CP032260.1,281,1.869472637,87423
NZ_OW969692.1,271,1.899539686,103689
NZ_CP063296.1,295,1.914417941,102507
NZ_CP012936.1,295,1.927654302,98999
NZ_CP124821.1,294,1.937704209,86154
NZ_CP054221.1,301,1.957790295,86740
NZ_CP069481.1,289,1.958614125,92886
NZ_CP103535.1,280,1.966476663,94558
NZ_LR890329.1,92,1.987496954,47582
NZ_CP091678.1,298,1.992329015,108771
NZ_CP129386.1,311,1.992907941,94398
NZ_CP103624.1,265,2.005839763,86833
NZ_CP027395.1,289,2.008128064,117229
NZ_OX460338.1,299,2.028140546,88654
NZ_LR890609.1,294,2.053726903,89833
NZ_CP058360.1,281,2.08352233,103005
NZ_CP091684.1,279,2.085083207,100833
NZ_LN890525.1,300,2.110540542,84987
NZ_CP091675.1,299,2.164466245,89404
NZ_CP016568.1,299,2.209474972,98998
NZ_CP103590.1,300,2.225814344,91107
NZ_CP016572.1,295,2.247286912,98999
NZ_CP091698.1,298,2.266641126,86740
NZ_CP030232.1,298,2.284685529,87319
NZ_CP082089.1,88,2.32678587,59165
NZ_CP066010.1,281,2.334035601,86768
NZ_CP103522.1,292,2.362035352,90425
NZ_CP085071.1,158,2.420080478,48551
NZ_CP060167.1,300,2.456440154,84899
NZ_LR890274.1,292,2.499279654,85915
NZ_CP135648.1,298,2.593189942,86199
NZ_CP103748.1,155,2.631584874,50937
NZ_CP012929.1,290,2.780253954,96042
NZ_CP085062.1,263,2.801435282,66866
NZ_CP046284.1,296,2.874353158,87018
NZ_CP058811.1,286,3.026740135,90483
NZ_CP135660.1,288,3.069837575,87747
NZ_CP054216.1,297,3.081828697,88657
NZ_CP016520.1,300,3.274907366,92323
NZ_CP023534.1,290,3.27965069,108679
NZ_OW967977.1,309,3.490084362,103714
NZ_CP128953.1,286,3.503141964,101720
NZ_CP117858.1,6,0.165762879,173561
NZ_CP117859.1,7,0.2061651,259334
NZ_CP041350.1,6,0.952849765,190752
NZ_CP041349.1,3,1.024755604,233861
NZ_CP036406.1,4,1.184398505,183533
NZ_CP118676.1,6,1.391795184,260483
NZ_CP024583.1,18,1.591610099,256041
NZ_AP019758.1,7,0.167072345,37330
NZ_AP019760.1,8,0.328517029,37319
NZ_CP040060.1,8,1.072795588,37318
NZ_CP107248.1,6,1.346781285,30334
NZ_CP107269.1,6,1.410771686,30339
NZ_CP007556.1,5,2.667785113,38660
NZ_CP102591.1,9,4.764170309,9873
NZ_CP095747.1,120,15.52008205,9298
NZ_CP066360.1,24,0.169007342,172809
NZ_CP125647.1,260,0.417404717,274203
NZ_CP109970.1,160,0.553981227,343478
NZ_CP088278.1,98,0.817772466,447920
NZ_CP141050.1,301,0.904350137,1131471
NZ_CP082162.1,227,0.957284182,601650
NZ_CP092842.1,249,1.061271818,859431
NZ_CP064696.1,204,1.260223927,537573
NZ_CP081460.1,2,0.174637793,135687
NZ_CP081467.1,2,0.360978046,135254
NZ_CP081473.1,2,0.630738293,135625
NZ_CP066283.1,1,0.179097245,30326
NZ_CP067280.1,1,0.942715844,28722
NZ_CP070035.1,187,0.179733591,51967
NZ_CP037880.1,357,0.321110564,40085
NZ_CP066368.1,156,0.486511691,66038
NZ_CP023547.1,222,0.492867292,25046
NZ_CP045792.1,222,0.492868177,25046
NZ_CP024861.1,330,0.541662563,33548
NZ_CP038181.1,293,0.615916684,33309
NZ_CP020905.1,130,0.676361839,41111
NZ_CP023905.1,335,0.689334963,35225
NZ_CP100389.1,263,0.693752063,49274
NZ_CP128936.1,281,0.695805299,43680
NZ_CP032190.1,320,0.730535611,36889
NZ_CP128934.1,178,0.737341456,57074
NZ_CP048826.1,293,0.763664748,33309
NZ_CP059933.1,191,0.791476861,57265
NZ_CP080094.1,293,0.825894994,33310
NZ_CP058341.1,237,0.827784501,26486
NZ_CP075701.1,158,0.828395299,59820
NZ_CP010074.1,270,0.846964469,36604
NZ_CP042970.1,293,0.893563452,33304
NZ_CP009320.1,54,0.894553209,63573
NZ_CP051309.1,224,0.912443578,48529
NZ_CP084362.1,42,0.924009372,51398
NZ_CP077636.1,282,0.929410364,38247
NZ_CP104668.1,182,0.963033452,58872
NZ_CP043204.1,162,0.963647191,64415
NZ_CP032705.1,336,0.966760799,29830
NZ_CP024858.1,200,0.987937169,57991
NZ_CP048333.1,338,1.043301384,32102
NZ_CP028715.1,315,1.061836428,62649
NZ_CP043182.1,162,1.066315203,64997
NZ_CP097372.1,354,1.067899218,34418
NZ_CP082060.1,334,1.068358676,33429
NZ_CP043220.1,162,1.068363357,64997
NZ_LR828263.1,254,1.105487804,41650
NZ_CP010303.1,270,1.107358353,36604
NZ_CP116127.1,241,1.122345169,38312
NZ_CP067270.1,328,1.168266297,35341
NZ_CP030006.1,97,1.183254717,67730
NZ_CP116078.1,297,1.199856644,42640
NZ_CP045055.1,354,1.215029713,40386
NZ_CP087636.1,358,1.28138757,31960
NZ_CP116178.1,377,1.290248825,36682
NZ_CP075124.1,423,1.295893848,33067
NZ_CP043202.1,162,1.336407011,64997
NZ_CP038361.1,200,1.344309573,58000
NZ_CP060524.1,293,1.345064272,33310
NZ_CP016524.1,344,1.352695578,37697
NZ_CP097718.1,343,1.36658813,34980
NZ_CP012922.1,344,1.368575543,37697
NZ_CP038334.1,158,1.381051663,58668
NZ_CP061104.1,405,1.390159126,39019
NZ_CP016531.1,344,1.415886284,37697
NZ_CP022051.2,246,1.437276869,42641
NZ_CP133322.1,220,1.439205759,60310
NC_012970.1,123,1.439649283,76680
NZ_CP021861.1,163,1.462291155,79489
NZ_CP047579.1,160,1.473467672,60960
NZ_CP102466.1,104,1.485236618,70795
NZ_CP038311.1,234,1.506003176,43127
NZ_CP038307.1,280,1.508237981,38515
NZ_CP135505.1,335,1.540846971,35132
NZ_CP025558.1,412,1.552997,30098
NZ_CP091707.1,177,1.565066318,58398
NZ_CP070924.1,160,1.566927104,60993
NZ_CP016515.1,344,1.583489286,37697
NZ_CP038303.1,291,1.59486477,37590
NZ_CP135473.1,386,1.599594998,35079
NZ_CP077705.1,97,1.609396496,67728
NZ_OX460341.1,417,1.61351492,33743
NZ_CP038367.1,315,1.644989329,39233
NZ_CP062776.1,310,1.649916739,35476
NZ_CP124823.1,165,1.673431219,59433
NZ_CP045935.1,192,1.680464418,57073
NZ_CP059949.1,370,1.685572824,37662
NZ_CP021546.1,213,1.696664584,74660
NZ_CP091660.1,264,1.698237484,46313
NZ_CP021735.1,338,1.72109868,31765
NZ_CP016562.1,344,1.727088584,37697
NZ_CP032210.1,141,1.776952554,40448
NZ_CP062784.1,288,1.799079801,39226
NZ_CP071588.1,221,1.816902214,28220
NZ_CP093393.1,160,1.837982801,58608
NZ_CP038340.1,192,1.852841583,56083
NZ_CP104293.1,82,1.855585298,75376
NZ_CP092076.1,154,1.862455799,62386
NZ_CP038317.1,267,1.862973331,38815
NZ_CP008900.1,107,1.867472521,60388
NZ_CP103537.1,410,1.898872599,31691
NZ_CP026758.1,402,1.912558025,32789
NZ_CP038381.1,200,1.915812658,58509
NZ_OW967266.1,254,1.941593039,65352
NZ_CP128966.1,182,1.966641181,64098
NZ_CP069446.1,395,2.005450066,36124
NZ_OX460314.1,417,2.03222208,33743
NZ_CP011645.1,168,2.074448038,77801
NZ_CP029728.1,338,2.094491993,31764
NZ_CP040110.1,293,2.108019699,37889
NZ_CP103600.1,379,2.128430431,29563
NZ_CP076837.1,291,2.136080564,35898
NZ_CP041625.1,249,2.145718127,32726
NZ_OX460321.1,417,2.168934457,33743
NZ_CP099335.1,140,2.174226464,59932
NZ_CP045060.1,162,2.187465272,26056
NZ_CP085066.1,188,2.188837377,62390
NZ_CP116128.1,330,2.193296347,30896
NZ_CP056639.1,277,2.221705951,44331
NZ_CP021754.1,213,2.237939908,74751
NZ_CP058685.1,314,2.276346946,34196
NZ_CP038337.1,341,2.291650889,37777
NZ_CP102471.1,104,2.358336234,70795
NZ_CP063125.1,451,2.365032174,32081
NZ_CP022212.1,54,2.365457632,63719
NZ_CP034798.1,136,2.441003237,42137
NZ_CP016583.1,344,2.466066571,37697
NZ_CP016564.1,344,2.479279194,37697
NZ_CP076233.1,189,2.542119082,55027
NZ_CP124639.1,198,2.567071587,36824
NZ_CP054716.1,165,2.572670839,51651
NZ_OW967007.1,200,2.577094326,63154
NZ_CP056167.1,280,2.58643073,46003
NZ_CP009710.1,402,2.599048504,26933
NZ_CP069981.1,310,2.655882988,34441
NZ_CP060519.1,170,2.66844577,64443
NZ_CP032389.1,319,2.69855668,36009
NZ_CP016518.1,344,2.71424491,37698
NZ_CP016567.1,344,2.754833303,37697
NZ_CP045057.1,162,2.804976151,26057
NZ_CP045053.1,162,2.808963117,26060
NZ_CP124625.1,198,2.857810603,36824
NZ_CP016580.1,344,2.874464802,37696
NZ_CP016578.1,344,2.888794468,37697
NZ_CP038409.1,372,2.892325664,30925
NZ_AP014863.1,164,2.894925453,59815
NZ_CP116043.1,357,2.921773588,40085
NZ_CP016587.1,344,2.93619951,37696
NZ_CP124642.1,198,2.954016606,36824
NZ_CP016506.1,344,2.956553178,37697
NZ_CP034061.1,188,2.970386809,57818
NZ_CP016512.1,344,2.973007221,37697
NZ_CP016571.1,344,2.975597461,37697
NZ_CP033879.1,338,2.999241286,31882
NZ_CP016509.1,344,3.042788321,37697
NZ_CP034656.1,293,3.108946803,49434
NZ_CP069966.1,47,3.114169424,27282
NZ_CP103564.1,314,3.181151228,37348
NZ_CP043216.1,344,3.478949588,37697
NZ_CP027574.1,315,3.528727224,48183
NZ_CP016008.1,224,3.675228472,40158
NZ_LR890448.1,291,3.675915323,29473
NZ_CP030195.1,354,3.707576438,38923
NZ_CP135652.1,319,3.815240748,28484
NZ_CP103482.1,239,3.919958171,36884
NZ_CP123530.1,61,4.018699237,47686
NZ_CP043198.1,162,4.136283489,64997
NZ_LR890295.1,152,4.21213982,62194
NZ_OX030705.1,338,4.231461243,31765
NZ_CP070117.1,266,4.236781058,24413
NZ_OW967979.1,335,4.272749263,35225
NZ_CP022729.1,331,4.441214501,34689
NZ_CP043200.1,162,4.549867238,64997
NZ_CP056211.1,311,4.577686792,48045
NZ_CP043194.1,162,4.595931852,64997
NZ_LR890303.1,348,4.726742812,30638
NZ_CP030222.1,161,4.838739133,54448
NZ_CP033849.1,338,4.873455445,32101
NZ_CP043196.1,162,4.889632833,64786
NZ_CP043210.1,162,4.89057021,64997
NZ_CP011978.1,168,5.173690418,77775
NZ_CP057240.1,429,5.193907071,32364
NZ_CP070012.1,317,5.241180557,32611
NZ_CP123509.1,37,5.433239096,59227
NZ_CP043208.1,162,5.582788873,64997
NZ_CP043206.1,162,5.595075906,64997
NZ_CP011291.1,220,5.660223304,58005
NZ_CP057231.1,429,5.702983341,32364
NZ_CP103716.1,339,6.461971429,34150
NZ_CP043212.1,162,7.247478935,64997
NZ_CP047284.1,347,8.126051475,39531
NZ_CP087786.1,300,8.310055673,42068
NZ_CP055454.1,202,8.650993472,38470
NZ_CP041251.1,423,8.856680389,35253
NZ_CP123513.1,116,9.001536688,34461
NZ_CP039300.1,317,10.37144987,27728
NZ_CP012926.1,344,10.95041037,37697
NZ_CP069963.1,162,12.07215858,64998
NZ_CP011290.1,338,14.83756047,32098
NC_021842.2,346,14.986747,37679
NZ_CP023951.1,15,0.189971874,38216
NZ_CP096191.1,37,6.462465122,12879
NZ_OX291747.1,37,6.971508457,12879
NZ_OX291535.1,37,7.697462567,12879
NZ_OX291587.1,37,7.919505104,12879
NZ_OX291476.1,37,8.091372818,12869
NZ_OX291726.1,37,9.040888474,12879
NZ_OW849158.1,37,9.87150521,12879
NZ_OW969907.1,37,10.02305888,12931
NZ_OW849494.1,37,12.18713199,12879
NZ_OX291797.1,37,12.93173168,12879
NZ_OX291471.1,37,13.18471489,12879
NZ_OX291772.1,37,13.32215623,12879
NZ_OX291706.1,37,14.74212638,12879
NZ_OX291529.1,37,15.48783874,12879
NZ_OX291537.1,37,18.7994366,12879
NZ_CP009845.1,35,0.203315583,69199
NZ_CP033714.1,36,0.801168524,70312
NZ_CP045260.1,36,0.863394429,68252
NZ_CP033712.1,36,1.079746997,70035
NZ_CP045147.1,45,1.085219266,70303
NZ_CP033710.1,36,1.09607181,69815
NZ_CP032567.1,36,1.424961622,66625
NZ_CP045151.1,36,1.42617196,68343
NZ_CP033708.1,36,1.426883936,69970
NZ_CP009837.1,35,1.528853419,69701
NZ_CP033716.1,36,1.534696829,66641
NZ_CP009713.1,45,1.567455967,71507
NZ_CP071945.1,36,1.700687399,74868
NZ_CP010246.1,45,1.844187323,71525
NZ_CP045156.1,36,1.88172604,68554
NZ_CP009711.1,36,1.891578729,68525
NZ_CP009779.1,36,1.89690596,69812
NZ_CP009758.1,36,1.908277054,68394
NZ_CP010069.1,36,2.014810196,74956
NZ_CP009972.1,45,2.070268391,70305
